path,collection,edition,series,filename
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/27-Heerde-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,27-Heerde-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/27-Heerde-Oost-3.jpg,waterstaatskaarten,4e,geogegevens,27-Heerde-Oost-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/27-Heerde-West-1.jpg,waterstaatskaarten,4e,geogegevens,27-Heerde-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/27-Heerde-West-2.jpg,waterstaatskaarten,4e,geogegevens,27-Heerde-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/27-Heerde-West-3.jpg,waterstaatskaarten,4e,geogegevens,27-Heerde-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/28-Almelo-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,28-Almelo-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/28-Almelo-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,28-Almelo-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/28-Almelo-West-1.jpg,waterstaatskaarten,4e,geogegevens,28-Almelo-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/28-Almelo-West-2.jpg,waterstaatskaarten,4e,geogegevens,28-Almelo-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/28-Almelo-West-3.jpg,waterstaatskaarten,4e,geogegevens,28-Almelo-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/29-Denekamp-1.jpg,waterstaatskaarten,4e,geogegevens,29-Denekamp-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/29-Denekamp-2.jpg,waterstaatskaarten,4e,geogegevens,29-Denekamp-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/30-s-Gravenhage-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,30-s-Gravenhage-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/30-s-Gravenhage-West-1.jpg,waterstaatskaarten,4e,geogegevens,30-s-Gravenhage-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/30-s-Gravenhage-West-3.jpg,waterstaatskaarten,4e,geogegevens,30-s-Gravenhage-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/31-Utrecht-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,31-Utrecht-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/31-Utrecht-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,31-Utrecht-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/31-Utrecht-Oost-3.jpg,waterstaatskaarten,4e,geogegevens,31-Utrecht-Oost-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/31-Utrecht-West-1.jpg,waterstaatskaarten,4e,geogegevens,31-Utrecht-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/31-Utrecht-West-3.jpg,waterstaatskaarten,4e,geogegevens,31-Utrecht-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/32-Amersfoort-Oost.jpg,waterstaatskaarten,4e,geogegevens,32-Amersfoort-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/32-Amersfoort-West.jpg,waterstaatskaarten,4e,geogegevens,32-Amersfoort-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/33-Apeldoorn-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,33-Apeldoorn-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/33-Apeldoorn-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,33-Apeldoorn-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/33-Apeldoorn-Oost-3.jpg,waterstaatskaarten,4e,geogegevens,33-Apeldoorn-Oost-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/33-Apeldoorn-West-1.jpg,waterstaatskaarten,4e,geogegevens,33-Apeldoorn-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/33-Apeldoorn-West-2.jpg,waterstaatskaarten,4e,geogegevens,33-Apeldoorn-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/33-Apeldoorn-West-3.jpg,waterstaatskaarten,4e,geogegevens,33-Apeldoorn-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/34-Enschede-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,34-Enschede-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/34-Enschede-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,34-Enschede-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/34-Enschede-Oost-3.jpg,waterstaatskaarten,4e,geogegevens,34-Enschede-Oost-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/34-Enschede-West-1.jpg,waterstaatskaarten,4e,geogegevens,34-Enschede-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/34-Enschede-West-2.jpg,waterstaatskaarten,4e,geogegevens,34-Enschede-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/34-Enschede-West-3.jpg,waterstaatskaarten,4e,geogegevens,34-Enschede-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/35-Glanerbrug-1.jpg,waterstaatskaarten,4e,geogegevens,35-Glanerbrug-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/35-Glanerbrug-2.jpg,waterstaatskaarten,4e,geogegevens,35-Glanerbrug-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/36-Goedereede-1.jpg,waterstaatskaarten,4e,geogegevens,36-Goedereede-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/36-Goedereede-3.jpg,waterstaatskaarten,4e,geogegevens,36-Goedereede-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/37-Rotterdam-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,37-Rotterdam-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/37-Rotterdam-Oost-3.jpg,waterstaatskaarten,4e,geogegevens,37-Rotterdam-Oost-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/37-Rotterdam-Oost-1973.jpg,waterstaatskaarten,4e,geogegevens,37-Rotterdam-Oost-1973
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/37-Rotterdam-West-1.jpg,waterstaatskaarten,4e,geogegevens,37-Rotterdam-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/37-Rotterdam-West-2.jpg,waterstaatskaarten,4e,geogegevens,37-Rotterdam-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/37-Rotterdam-West-3.jpg,waterstaatskaarten,4e,geogegevens,37-Rotterdam-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/38-Gorinchem-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,38-Gorinchem-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/38-Gorinchem-West-1.jpg,waterstaatskaarten,4e,geogegevens,38-Gorinchem-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/38-Gorinchem-West-3.jpg,waterstaatskaarten,4e,geogegevens,38-Gorinchem-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/39-Rhenen-West-1.jpg,waterstaatskaarten,4e,geogegevens,39-Rhenen-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/39-Rhenen-West-3.jpg,waterstaatskaarten,4e,geogegevens,39-Rhenen-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/39-Tiel-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,39-Tiel-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/39-Tiel-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,39-Tiel-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/39-Tiel-Oost-3.jpg,waterstaatskaarten,4e,geogegevens,39-Tiel-Oost-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/40-Arnhem-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,40-Arnhem-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/40-Arnhem-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,40-Arnhem-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/40-Arnhem-Oost.jpg,waterstaatskaarten,4e,geogegevens,40-Arnhem-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/40-Arnhem-West-1.jpg,waterstaatskaarten,4e,geogegevens,40-Arnhem-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/40-Arnhem-West-2.jpg,waterstaatskaarten,4e,geogegevens,40-Arnhem-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/40-Arnhem-West-3.jpg,waterstaatskaarten,4e,geogegevens,40-Arnhem-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/40-Arnhem-West.jpg,waterstaatskaarten,4e,geogegevens,40-Arnhem-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/41-Aalten-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,41-Aalten-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/41-Aalten-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,41-Aalten-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/41-Aalten-West-1.jpg,waterstaatskaarten,4e,geogegevens,41-Aalten-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/41-Aalten-West-2.jpg,waterstaatskaarten,4e,geogegevens,41-Aalten-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/42-Zierikzee-Oost.jpg,waterstaatskaarten,4e,geogegevens,42-Zierikzee-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/42-Zierikzee-West.jpg,waterstaatskaarten,4e,geogegevens,42-Zierikzee-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/43-Willemstad-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,43-Willemstad-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/43-Willemstad-Oost-3.jpg,waterstaatskaarten,4e,geogegevens,43-Willemstad-Oost-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/43-Willemstad-West-1.jpg,waterstaatskaarten,4e,geogegevens,43-Willemstad-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/43-Willemstad-West-3.jpg,waterstaatskaarten,4e,geogegevens,43-Willemstad-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/44-Geertruidenberg-Oost.jpg,waterstaatskaarten,4e,geogegevens,44-Geertruidenberg-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/44-Geertruidenberg-West-1.jpg,waterstaatskaarten,4e,geogegevens,44-Geertruidenberg-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/44-Geertruidenberg-West-2.jpg,waterstaatskaarten,4e,geogegevens,44-Geertruidenberg-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/45-s-Hertogenbosch-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,45-s-Hertogenbosch-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/45-s-Hertogenbosch-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,45-s-Hertogenbosch-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/45-s-Hertogenbosch-Oost-3.jpg,waterstaatskaarten,4e,geogegevens,45-s-Hertogenbosch-Oost-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/45-s-Hertogenbosch-West-1.jpg,waterstaatskaarten,4e,geogegevens,45-s-Hertogenbosch-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/45-s-Hertogenbosch-West-2.jpg,waterstaatskaarten,4e,geogegevens,45-s-Hertogenbosch-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/46-Gennep-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,46-Gennep-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/46-Gennep-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,46-Gennep-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/46-Gennep-Oost-3.jpg,waterstaatskaarten,4e,geogegevens,46-Gennep-Oost-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/46-Gennep-West-1.jpg,waterstaatskaarten,4e,geogegevens,46-Gennep-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/46-Gennep-West-2.jpg,waterstaatskaarten,4e,geogegevens,46-Gennep-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/46-Gennep-West-3.jpg,waterstaatskaarten,4e,geogegevens,46-Gennep-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/47-Cadzand-1.jpg,waterstaatskaarten,4e,geogegevens,47-Cadzand-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/47-Cadzand-2.jpg,waterstaatskaarten,4e,geogegevens,47-Cadzand-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/48-Middelburg-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,48-Middelburg-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/48-Middelburg-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,48-Middelburg-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/48-Middelburg-West-1.jpg,waterstaatskaarten,4e,geogegevens,48-Middelburg-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/48-Middelburg-West-2.jpg,waterstaatskaarten,4e,geogegevens,48-Middelburg-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/49-Bergen-op-Zoom-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,49-Bergen-op-Zoom-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/49-Bergen-op-Zoom-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,49-Bergen-op-Zoom-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/49-Bergen-op-Zoom-Oost-3.jpg,waterstaatskaarten,4e,geogegevens,49-Bergen-op-Zoom-Oost-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/49-Bergen-op-Zoom-West-1.jpg,waterstaatskaarten,4e,geogegevens,49-Bergen-op-Zoom-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/49-Bergen-op-Zoom-West-2.jpg,waterstaatskaarten,4e,geogegevens,49-Bergen-op-Zoom-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/50-Breda-Oost.jpg,waterstaatskaarten,4e,geogegevens,50-Breda-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/50-Breda-West-1-Tilburg-West.jpg,waterstaatskaarten,4e,geogegevens,50-Breda-West-1-Tilburg-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/50-Breda-West-3.jpg,waterstaatskaarten,4e,geogegevens,50-Breda-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/51-Eindhoven-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,51-Eindhoven-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/51-Eindhoven-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,51-Eindhoven-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/51-Eindhoven-Oost-3.jpg,waterstaatskaarten,4e,geogegevens,51-Eindhoven-Oost-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/51-Eindhoven-West-1.jpg,waterstaatskaarten,4e,geogegevens,51-Eindhoven-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/51-Eindhoven-West-2.jpg,waterstaatskaarten,4e,geogegevens,51-Eindhoven-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/52-Venlo-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,52-Venlo-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/52-Venlo-West-1.jpg,waterstaatskaarten,4e,geogegevens,52-Venlo-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/53-Sluis-1.jpg,waterstaatskaarten,4e,geogegevens,53-Sluis-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/53-Sluis-2.jpg,waterstaatskaarten,4e,geogegevens,53-Sluis-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/54-Terneuzen-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,54-Terneuzen-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/54-Terneuzen-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,54-Terneuzen-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/54-Terneuzen-West-1.jpg,waterstaatskaarten,4e,geogegevens,54-Terneuzen-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/54-Terneuzen-West-2.jpg,waterstaatskaarten,4e,geogegevens,54-Terneuzen-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/55-Hulst-1.jpg,waterstaatskaarten,4e,geogegevens,55-Hulst-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/55-Hulst-2.jpg,waterstaatskaarten,4e,geogegevens,55-Hulst-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/57-Valkenswaard-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,57-Valkenswaard-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/57-Valkenswaard-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,57-Valkenswaard-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/57-Valkenswaard-West-1.jpg,waterstaatskaarten,4e,geogegevens,57-Valkenswaard-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/57-Valkenswaard-West-2.jpg,waterstaatskaarten,4e,geogegevens,57-Valkenswaard-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/58-Roermond-Oost-1.jpg,waterstaatskaarten,4e,geogegevens,58-Roermond-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/58-Roermond-Oost-2.jpg,waterstaatskaarten,4e,geogegevens,58-Roermond-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/58-Roermond-West-1.jpg,waterstaatskaarten,4e,geogegevens,58-Roermond-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/58-Roermond-West-2.jpg,waterstaatskaarten,4e,geogegevens,58-Roermond-West-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/58-Roermond-West-3.jpg,waterstaatskaarten,4e,geogegevens,58-Roermond-West-3
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/59-Peer.jpg,waterstaatskaarten,4e,geogegevens,59-Peer
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/60-Sittard-Oost.jpg,waterstaatskaarten,4e,geogegevens,60-Sittard-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/60-Sittard-West.jpg,waterstaatskaarten,4e,geogegevens,60-Sittard-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/61-Maastricht.jpg,waterstaatskaarten,4e,geogegevens,61-Maastricht
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/62-Heerlen-Oost.jpg,waterstaatskaarten,4e,geogegevens,62-Heerlen-Oost
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/62-Heerlen-West.jpg,waterstaatskaarten,4e,geogegevens,62-Heerlen-West
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/5e/geogegevens/01-Terschelling-Oost-1.jpg,waterstaatskaarten,5e,geogegevens,01-Terschelling-Oost-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/5e/geogegevens/01-Terschelling-Oost-2.jpg,waterstaatskaarten,5e,geogegevens,01-Terschelling-Oost-2
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/5e/geogegevens/01-Terschelling-West-1.jpg,waterstaatskaarten,5e,geogegevens,01-Terschelling-West-1
https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/5e/geogegevens/01-Terschelling-West-2.jpg,waterstaatskaarten,5e,geogegevens,01-Terschelling-West-2
